return_id,order_id,product_id,return_reason,return_status,return_date
RET0002947,ORD0032561,PROD000664,Damaged Item,requested,2023-02-03
RET0002948,ORD0042795,PROD006933,Late Delivery,requested,2023-11-03
RET0002949,ORD0049736,PROD001048,Size Issue,requested,2022-07-06
RET0002950,ORD0012643,PROD001231,Size Issue,requested,2023-08-04
RET0002951,ORD0038788,PROD001710,Quality Issue,approved,2022-11-11
RET0002952,ORD0004220,PROD005508,Damaged Item,approved,2021-07-03
RET0002953,ORD0076247,PROD007828,Damaged Item,approved,2022-03-07
RET0002954,ORD0078369,PROD000312,Size Issue,approved,2023-02-18
RET0002955,ORD0006775,PROD004584,Quality Issue,refunded,2021-07-02
RET0002956,ORD0009037,PROD007492,Late Delivery,picked_up,2022-03-10
RET0002957,ORD0048523,PROD005489,Late Delivery,requested,2023-12-14
RET0002958,ORD0088255,PROD000063,Quality Issue,approved,2021-02-19
RET0002959,ORD0085227,PROD002183,Late Delivery,requested,2023-12-28
RET0002960,ORD0003777,PROD006919,Size Issue,requested,2023-05-21
RET0002961,ORD0057179,PROD003822,Wrong Item,picked_up,2021-03-22
RET0002962,ORD0095626,PROD004558,Changed Mind,approved,2021-02-07
RET0002963,ORD0119032,PROD006996,Size Issue,refunded,2022-09-11
RET0002964,ORD0116964,PROD007371,Quality Issue,picked_up,2023-08-07
RET0002965,ORD0102030,PROD006213,Wrong Item,refunded,2024-03-01
RET0002966,ORD0119644,PROD006859,Late Delivery,refunded,2021-11-19
RET0002967,ORD0076269,PROD004635,Changed Mind,requested,2021-11-30
RET0002968,ORD0086164,PROD003220,Size Issue,requested,2022-01-09
RET0002969,ORD0058746,PROD001757,Late Delivery,picked_up,2021-08-23
RET0002970,ORD0084829,PROD005782,Damaged Item,picked_up,2021-10-19
RET0002971,ORD0062598,PROD006421,Wrong Item,picked_up,2021-08-25
RET0002972,ORD0039832,PROD002719,Damaged Item,approved,2021-12-22
RET0002973,ORD0042191,PROD004120,Wrong Item,refunded,2024-01-08
RET0002974,ORD0089708,PROD006759,Changed Mind,refunded,2023-01-02
RET0002975,ORD0018649,PROD002090,Damaged Item,requested,2022-01-26
RET0002976,ORD0030300,PROD007238,Damaged Item,requested,2023-08-27
RET0002977,ORD0013547,PROD006462,Wrong Item,approved,2023-06-25
RET0002978,ORD0011115,PROD001494,Damaged Item,refunded,2021-09-30
RET0002979,ORD0118574,PROD003856,Late Delivery,approved,2022-03-03
RET0002980,ORD0069250,PROD003949,Wrong Item,requested,2024-05-04
RET0002981,ORD0016213,PROD003435,Size Issue,requested,2022-08-04
RET0002982,ORD0066023,PROD004117,Late Delivery,refunded,2023-08-10
RET0002983,ORD0112083,PROD004520,Damaged Item,approved,2024-03-06
RET0002984,ORD0037565,PROD006069,Size Issue,picked_up,2022-04-15
RET0002985,ORD0048676,PROD000833,Changed Mind,picked_up,2022-10-09
RET0002986,ORD0050942,PROD000071,Quality Issue,picked_up,2021-04-03
RET0002987,ORD0030873,PROD003252,Late Delivery,refunded,2022-08-01
RET0002988,ORD0057839,PROD000886,Changed Mind,approved,2022-06-21
RET0002989,ORD0104572,PROD006162,Damaged Item,requested,2023-08-12
RET0002990,ORD0001174,PROD003918,Late Delivery,approved,2021-04-25
RET0002991,ORD0116110,PROD000919,Late Delivery,requested,2022-02-15
RET0002992,ORD0046402,PROD006003,Damaged Item,approved,2021-06-04
RET0002993,ORD0098584,PROD001428,Quality Issue,requested,2022-07-17
RET0002994,ORD0015716,PROD005263,Changed Mind,approved,2022-07-12
RET0002995,ORD0032522,PROD000641,Size Issue,refunded,2022-01-18
RET0002996,ORD0031569,PROD000147,Late Delivery,picked_up,2021-05-27
RET0002997,ORD0031115,PROD000785,Size Issue,picked_up,2023-06-02
RET0002998,ORD0078000,PROD006935,Wrong Item,requested,2023-05-08
RET0002999,ORD0053889,PROD001682,Wrong Item,requested,2021-12-07
RET0003000,ORD0068669,PROD003131,Changed Mind,approved,2021-10-05
RET0003001,ORD0079799,PROD001487,Damaged Item,refunded,2021-02-12
RET0003002,ORD0024954,PROD005757,Size Issue,requested,2023-08-10
RET0003003,ORD0091023,PROD002560,Changed Mind,refunded,2022-02-10
RET0003004,ORD0032698,PROD006828,Changed Mind,picked_up,2021-12-09
RET0003005,ORD0069346,PROD007513,Damaged Item,requested,2021-03-25
RET0003006,ORD0077624,PROD006443,Changed Mind,picked_up,2022-04-11
RET0003007,ORD0008491,PROD000147,Quality Issue,refunded,2023-04-21
RET0003008,ORD0103309,PROD005861,Size Issue,refunded,2021-04-26
RET0003009,ORD0062986,PROD003781,Size Issue,approved,2023-03-17
RET0003010,ORD0019762,PROD005585,Size Issue,approved,2022-12-19
RET0003011,ORD0064827,PROD005047,Changed Mind,requested,2024-01-12
RET0003012,ORD0039728,PROD001265,Damaged Item,refunded,2023-05-24
RET0003013,ORD0096525,PROD005914,Changed Mind,requested,2023-03-21
RET0003014,ORD0043518,PROD003577,Size Issue,refunded,2022-06-17
RET0003015,ORD0020629,PROD000273,Wrong Item,approved,2023-08-30
RET0003016,ORD0047568,PROD004228,Size Issue,refunded,2021-06-09
RET0003017,ORD0012254,PROD005868,Changed Mind,requested,2021-11-24
RET0003018,ORD0018031,PROD002073,Quality Issue,approved,2021-02-28
RET0003019,ORD0113587,PROD000513,Wrong Item,approved,2023-05-17
RET0003020,ORD0116197,PROD002247,Quality Issue,picked_up,2023-01-07
RET0003021,ORD0102944,PROD001475,Late Delivery,requested,2022-07-30
RET0003022,ORD0097601,PROD003818,Changed Mind,refunded,2022-10-15
RET0003023,ORD0045418,PROD004050,Size Issue,picked_up,2023-05-31
RET0003024,ORD0079678,PROD006749,Damaged Item,picked_up,2023-04-23
RET0003025,ORD0039170,PROD003815,Late Delivery,approved,2023-01-27
RET0003026,ORD0033729,PROD006085,Wrong Item,refunded,2022-04-11
RET0003027,ORD0052027,PROD004978,Wrong Item,refunded,2023-11-17
RET0003028,ORD0002763,PROD002106,Wrong Item,refunded,2023-01-15
RET0003029,ORD0112403,PROD007828,Changed Mind,requested,2021-09-06
RET0003030,ORD0025286,PROD003698,Changed Mind,requested,2022-12-16
RET0003031,ORD0089562,PROD006236,Wrong Item,refunded,2024-02-16
RET0003032,ORD0099774,PROD002236,Late Delivery,requested,2023-08-05
RET0003033,ORD0062916,PROD006297,Size Issue,approved,2023-06-02
RET0003034,ORD0051666,PROD000298,Size Issue,approved,2021-09-25
RET0003035,ORD0001578,PROD007079,Quality Issue,picked_up,2022-06-15
RET0003036,ORD0006477,PROD003472,Damaged Item,approved,2021-03-11
RET0003037,ORD0104319,PROD006078,Size Issue,approved,2021-05-12
RET0003038,ORD0110198,PROD000577,Damaged Item,requested,2023-06-16
RET0003039,ORD0116744,PROD004923,Wrong Item,approved,2023-03-29
RET0003040,ORD0056789,PROD000747,Quality Issue,refunded,2023-06-03
RET0003041,ORD0042301,PROD004889,Late Delivery,requested,2024-04-27
RET0003042,ORD0116465,PROD000801,Late Delivery,requested,2021-06-28
RET0003043,ORD0068363,PROD006241,Quality Issue,requested,2024-02-26
RET0003044,ORD0041646,PROD000574,Size Issue,picked_up,2021-02-05
RET0003045,ORD0100036,PROD001371,Late Delivery,refunded,2022-03-05
RET0003046,ORD0020269,PROD003162,Changed Mind,picked_up,2021-06-23
RET0003047,ORD0071016,PROD005787,Wrong Item,approved,2021-12-12
RET0003048,ORD0069293,PROD006868,Size Issue,refunded,2021-09-20
RET0003049,ORD0074358,PROD000458,Late Delivery,picked_up,2021-07-07
RET0003050,ORD0086504,PROD004703,Changed Mind,requested,2023-02-05
RET0003051,ORD0007522,PROD007412,Changed Mind,approved,2023-11-18
RET0003052,ORD0003958,PROD003300,Size Issue,approved,2022-12-03
RET0003053,ORD0023973,PROD001079,Size Issue,approved,2021-04-03
RET0003054,ORD0040596,PROD004338,Wrong Item,requested,2021-02-05
RET0003055,ORD0115915,PROD005947,Wrong Item,refunded,2024-02-05
RET0003056,ORD0044311,PROD002921,Quality Issue,picked_up,2022-09-09
RET0003057,ORD0065031,PROD001846,Late Delivery,refunded,2023-02-13
RET0003058,ORD0050946,PROD007908,Wrong Item,picked_up,2022-11-23
RET0003059,ORD0074192,PROD000986,Late Delivery,requested,2024-04-01
RET0003060,ORD0055327,PROD002089,Late Delivery,approved,2023-01-11
RET0003061,ORD0102370,PROD004358,Changed Mind,requested,2021-04-07
RET0003062,ORD0056942,PROD002646,Late Delivery,requested,2022-04-21
RET0003063,ORD0016737,PROD003331,Size Issue,picked_up,2021-08-26
RET0003064,ORD0002195,PROD003152,Damaged Item,requested,2022-05-06
RET0003065,ORD0090346,PROD005814,Late Delivery,requested,2022-03-18
RET0003066,ORD0061560,PROD005209,Quality Issue,approved,2022-09-05
RET0003067,ORD0093489,PROD004008,Size Issue,approved,2022-03-13
RET0003068,ORD0038755,PROD002271,Late Delivery,approved,2021-09-13
RET0003069,ORD0119268,PROD000364,Damaged Item,requested,2022-08-15
RET0003070,ORD0083777,PROD007566,Quality Issue,refunded,2024-01-01
RET0003071,ORD0028308,PROD003486,Damaged Item,requested,2023-05-04
RET0003072,ORD0031161,PROD000580,Changed Mind,approved,2021-07-08
RET0003073,ORD0012441,PROD002289,Quality Issue,requested,2022-09-26
RET0003074,ORD0052357,PROD006127,Late Delivery,picked_up,2022-09-21
RET0003075,ORD0090377,PROD003668,Quality Issue,requested,2024-02-16
RET0003076,ORD0076482,PROD007776,Wrong Item,requested,2023-08-26
RET0003077,ORD0004462,PROD000551,Changed Mind,picked_up,2022-03-30
RET0003078,ORD0032772,PROD001038,Quality Issue,approved,2022-11-01
RET0003079,ORD0117782,PROD003844,Wrong Item,requested,2022-09-13
RET0003080,ORD0015302,PROD003962,Quality Issue,picked_up,2023-03-03
RET0003081,ORD0101185,PROD006326,Changed Mind,refunded,2021-08-25
RET0003082,ORD0063165,PROD002035,Damaged Item,picked_up,2023-07-21
RET0003083,ORD0013668,PROD005726,Changed Mind,refunded,2022-09-24
RET0003084,ORD0116691,PROD002479,Quality Issue,requested,2023-04-24
RET0003085,ORD0037588,PROD003577,Damaged Item,refunded,2021-10-15
RET0003086,ORD0020987,PROD005028,Damaged Item,picked_up,2022-11-23
RET0003087,ORD0014342,PROD006508,Late Delivery,picked_up,2023-05-17
RET0003088,ORD0107545,PROD004560,Quality Issue,picked_up,2021-02-13
RET0003089,ORD0004451,PROD003827,Changed Mind,requested,2021-02-21
RET0003090,ORD0081139,PROD004059,Changed Mind,approved,2021-04-27
RET0003091,ORD0101345,PROD005873,Changed Mind,requested,2022-11-17
RET0003092,ORD0105306,PROD007519,Size Issue,requested,2021-09-23
RET0003093,ORD0061089,PROD006844,Changed Mind,approved,2021-02-27
RET0003094,ORD0119897,PROD007075,Damaged Item,approved,2023-11-03
RET0003095,ORD0081998,PROD001053,Damaged Item,approved,2022-03-09
RET0003096,ORD0050294,PROD000236,Size Issue,picked_up,2021-08-18
RET0003097,ORD0111256,PROD006038,Quality Issue,refunded,2022-03-22
RET0003098,ORD0081930,PROD002395,Size Issue,approved,2021-12-30
RET0003099,ORD0102532,PROD003711,Wrong Item,picked_up,2024-03-30
RET0003100,ORD0110817,PROD002110,Late Delivery,approved,2021-02-08
RET0003101,ORD0056938,PROD003071,Wrong Item,approved,2021-10-08
RET0003102,ORD0004320,PROD001273,Wrong Item,approved,2021-10-31
RET0003103,ORD0114018,PROD007908,Late Delivery,picked_up,2021-08-03
RET0003104,ORD0105716,PROD000035,Wrong Item,picked_up,2022-02-03
RET0003105,ORD0025567,PROD000785,Changed Mind,approved,2023-05-27
RET0003106,ORD0067746,PROD003353,Changed Mind,refunded,2021-09-19
RET0003107,ORD0087081,PROD003123,Damaged Item,approved,2021-04-17
RET0003108,ORD0080667,PROD003065,Late Delivery,approved,2021-04-29
RET0003109,ORD0032135,PROD005829,Late Delivery,refunded,2023-08-29
RET0003110,ORD0053324,PROD004886,Wrong Item,picked_up,2021-07-28
RET0003111,ORD0107778,PROD001625,Late Delivery,requested,2021-06-25
RET0003112,ORD0109769,PROD000988,Size Issue,picked_up,2022-09-06
RET0003113,ORD0013384,PROD000278,Late Delivery,requested,2022-07-20
RET0003114,ORD0051139,PROD005606,Damaged Item,requested,2022-03-26
RET0003115,ORD0081241,PROD001263,Late Delivery,requested,2021-08-04
RET0003116,ORD0010234,PROD003140,Size Issue,refunded,2023-06-11
RET0003117,ORD0006670,PROD004198,Damaged Item,picked_up,2023-08-13
RET0003118,ORD0025741,PROD000550,Quality Issue,refunded,2021-02-27
RET0003119,ORD0026765,PROD004492,Wrong Item,refunded,2024-01-16
RET0003120,ORD0028028,PROD002142,Late Delivery,approved,2022-04-11
RET0003121,ORD0119959,PROD006022,Late Delivery,requested,2022-07-28
RET0003122,ORD0095116,PROD007542,Changed Mind,refunded,2021-03-05
RET0003123,ORD0051023,PROD000343,Changed Mind,approved,2021-07-04
RET0003124,ORD0003253,PROD006847,Late Delivery,requested,2022-06-13
RET0003125,ORD0119659,PROD004239,Quality Issue,requested,2024-01-10
RET0003126,ORD0053958,PROD004700,Changed Mind,requested,2023-11-26
RET0003127,ORD0085331,PROD000539,Wrong Item,refunded,2021-07-27
RET0003128,ORD0029900,PROD001756,Damaged Item,picked_up,2022-05-23
RET0003129,ORD0117247,PROD005305,Damaged Item,requested,2022-06-02
RET0003130,ORD0008308,PROD003111,Changed Mind,picked_up,2022-08-31
RET0003131,ORD0025040,PROD003850,Changed Mind,approved,2021-03-05
RET0003132,ORD0112432,PROD001437,Size Issue,requested,2022-10-24
RET0003133,ORD0022874,PROD006153,Late Delivery,requested,2023-05-15
RET0003134,ORD0106832,PROD003470,Damaged Item,picked_up,2021-05-07
RET0003135,ORD0057402,PROD000303,Quality Issue,requested,2023-02-02
RET0003136,ORD0002725,PROD002053,Size Issue,refunded,2023-07-26
RET0003137,ORD0081617,PROD005330,Wrong Item,picked_up,2022-07-29
RET0003138,ORD0037968,PROD001583,Damaged Item,picked_up,2023-07-09
RET0003139,ORD0043450,PROD003352,Size Issue,requested,2024-03-22
RET0003140,ORD0011376,PROD003595,Wrong Item,requested,2022-03-19
RET0003141,ORD0105574,PROD001284,Changed Mind,picked_up,2022-03-30
RET0003142,ORD0106238,PROD005046,Damaged Item,approved,2021-05-06
RET0003143,ORD0049848,PROD006001,Quality Issue,picked_up,2023-03-22
RET0003144,ORD0038939,PROD003335,Late Delivery,picked_up,2023-11-27
RET0003145,ORD0117141,PROD004234,Late Delivery,refunded,2022-06-26
RET0003146,ORD0087350,PROD000035,Late Delivery,picked_up,2021-07-06
RET0003147,ORD0108374,PROD007426,Quality Issue,picked_up,2023-05-19
RET0003148,ORD0091754,PROD003750,Wrong Item,approved,2022-08-18
RET0003149,ORD0037144,PROD001101,Size Issue,picked_up,2022-05-10
RET0003150,ORD0051376,PROD000336,Quality Issue,refunded,2022-03-21
RET0003151,ORD0075152,PROD001083,Quality Issue,approved,2021-05-27
RET0003152,ORD0028069,PROD004395,Late Delivery,requested,2021-08-10
RET0003153,ORD0053537,PROD002012,Size Issue,requested,2022-08-20
RET0003154,ORD0009671,PROD004637,Quality Issue,approved,2024-04-21
RET0003155,ORD0061715,PROD004705,Wrong Item,refunded,2021-02-21
RET0003156,ORD0095065,PROD007313,Changed Mind,requested,2023-09-09
RET0003157,ORD0100515,PROD003088,Wrong Item,approved,2024-03-19
RET0003158,ORD0064463,PROD002087,Changed Mind,refunded,2023-05-29
RET0003159,ORD0113019,PROD001226,Changed Mind,requested,2022-01-01
RET0003160,ORD0028265,PROD007330,Damaged Item,requested,2022-10-01
RET0003161,ORD0024578,PROD002700,Wrong Item,requested,2023-04-16
RET0003162,ORD0056065,PROD000917,Size Issue,refunded,2023-04-16
RET0003163,ORD0089578,PROD001599,Size Issue,requested,2023-06-16
RET0003164,ORD0036015,PROD006006,Changed Mind,requested,2023-03-09
RET0003165,ORD0029707,PROD004517,Wrong Item,refunded,2024-02-24
RET0003166,ORD0111446,PROD005077,Changed Mind,picked_up,2024-03-28
RET0003167,ORD0015490,PROD004667,Changed Mind,requested,2023-08-12
RET0003168,ORD0014955,PROD005574,Changed Mind,picked_up,2021-04-28
RET0003169,ORD0119356,PROD003398,Damaged Item,approved,2021-05-01
RET0003170,ORD0050471,PROD005113,Quality Issue,requested,2023-03-31
RET0003171,ORD0036164,PROD000131,Damaged Item,approved,2022-07-24
RET0003172,ORD0008567,PROD006815,Wrong Item,approved,2023-06-13
RET0003173,ORD0066878,PROD003885,Late Delivery,picked_up,2022-06-30
RET0003174,ORD0040746,PROD004876,Quality Issue,approved,2022-07-11
RET0003175,ORD0022591,PROD003924,Damaged Item,approved,2023-04-20
RET0003176,ORD0103150,PROD006553,Late Delivery,approved,2022-04-03
RET0003177,ORD0062410,PROD002339,Size Issue,refunded,2022-10-03
RET0003178,ORD0071903,PROD001538,Wrong Item,requested,2022-09-25
RET0003179,ORD0043442,PROD003111,Changed Mind,requested,2021-10-16
RET0003180,ORD0037606,PROD004812,Changed Mind,picked_up,2023-07-30
RET0003181,ORD0084792,PROD007643,Changed Mind,refunded,2023-01-02
RET0003182,ORD0119762,PROD004880,Damaged Item,approved,2023-09-22
RET0003183,ORD0053817,PROD007302,Quality Issue,requested,2022-06-24
RET0003184,ORD0081110,PROD004576,Damaged Item,requested,2024-04-19
RET0003185,ORD0059328,PROD005589,Changed Mind,requested,2023-06-20
RET0003186,ORD0056076,PROD003516,Damaged Item,requested,2023-09-30
RET0003187,ORD0080377,PROD005275,Size Issue,refunded,2023-11-04
RET0003188,ORD0085012,PROD007071,Wrong Item,requested,2021-04-23
RET0003189,ORD0036177,PROD003126,Changed Mind,approved,2021-11-08
RET0003190,ORD0085417,PROD003061,Quality Issue,requested,2021-03-23
RET0003191,ORD0043889,PROD007890,Wrong Item,refunded,2024-04-04
RET0003192,ORD0010852,PROD001505,Damaged Item,approved,2024-01-25
RET0003193,ORD0044377,PROD000102,Late Delivery,approved,2024-01-30
RET0003194,ORD0096456,PROD007172,Size Issue,requested,2024-02-22
RET0003195,ORD0077231,PROD003534,Size Issue,refunded,2023-09-04
RET0003196,ORD0092252,PROD005915,Wrong Item,refunded,2021-07-15
RET0003197,ORD0069121,PROD001307,Damaged Item,refunded,2021-11-16
RET0003198,ORD0049390,PROD003701,Changed Mind,requested,2021-11-01
RET0003199,ORD0113425,PROD003648,Wrong Item,refunded,2021-11-23
RET0003200,ORD0043579,PROD005551,Quality Issue,approved,2024-03-03
RET0003201,ORD0025734,PROD002198,Size Issue,picked_up,2022-06-03
RET0003202,ORD0117631,PROD002609,Size Issue,requested,2021-05-29
RET0003203,ORD0094495,PROD003266,Changed Mind,refunded,2023-07-03
RET0003204,ORD0050125,PROD002965,Size Issue,requested,2023-01-04
RET0003205,ORD0069465,PROD002763,Late Delivery,picked_up,2023-10-06
RET0003206,ORD0048877,PROD002832,Changed Mind,picked_up,2023-09-15
RET0003207,ORD0082078,PROD008000,Changed Mind,requested,2023-04-05
RET0003208,ORD0046011,PROD003735,Quality Issue,requested,2022-04-16
RET0003209,ORD0107815,PROD002885,Size Issue,picked_up,2023-10-09
RET0003210,ORD0093159,PROD001561,Size Issue,approved,2023-03-23
RET0003211,ORD0034021,PROD002436,Quality Issue,picked_up,2023-09-04
RET0003212,ORD0100025,PROD006505,Size Issue,requested,2022-09-26
RET0003213,ORD0028118,PROD005452,Size Issue,requested,2022-07-04
RET0003214,ORD0014509,PROD003795,Size Issue,picked_up,2024-02-08
RET0003215,ORD0010339,PROD005364,Quality Issue,requested,2022-02-09
RET0003216,ORD0002868,PROD001955,Size Issue,refunded,2023-10-13
RET0003217,ORD0029010,PROD000187,Damaged Item,approved,2022-07-07
RET0003218,ORD0032317,PROD003760,Size Issue,approved,2021-06-24
RET0003219,ORD0000029,PROD001156,Wrong Item,approved,2021-09-13
RET0003220,ORD0100667,PROD003643,Changed Mind,requested,2021-08-13
RET0003221,ORD0019314,PROD006386,Damaged Item,requested,2021-04-19
RET0003222,ORD0019109,PROD007772,Size Issue,picked_up,2024-04-02
RET0003223,ORD0064151,PROD007185,Late Delivery,refunded,2023-09-02
RET0003224,ORD0115340,PROD006980,Late Delivery,refunded,2021-04-29
RET0003225,ORD0089123,PROD000914,Size Issue,approved,2021-08-16
RET0003226,ORD0025208,PROD002811,Changed Mind,refunded,2024-04-02
RET0003227,ORD0061207,PROD001655,Changed Mind,refunded,2024-02-28
RET0003228,ORD0075149,PROD005322,Changed Mind,approved,2023-09-05
RET0003229,ORD0022287,PROD004402,Wrong Item,picked_up,2022-12-04
RET0003230,ORD0078371,PROD005885,Quality Issue,requested,2023-05-16
RET0003231,ORD0119339,PROD000101,Quality Issue,approved,2021-12-30
RET0003232,ORD0077081,PROD004258,Damaged Item,refunded,2022-05-13
RET0003233,ORD0070987,PROD002066,Size Issue,approved,2024-05-11
RET0003234,ORD0028692,PROD006770,Late Delivery,requested,2023-12-17
RET0003235,ORD0090205,PROD005866,Late Delivery,picked_up,2021-12-26
RET0003236,ORD0032076,PROD001254,Wrong Item,refunded,2023-08-05
RET0003237,ORD0116028,PROD004834,Damaged Item,requested,2023-04-01
RET0003238,ORD0093929,PROD003138,Damaged Item,picked_up,2023-12-10
RET0003239,ORD0069621,PROD001420,Wrong Item,refunded,2022-01-10
RET0003240,ORD0082869,PROD002424,Damaged Item,requested,2022-10-18
RET0003241,ORD0044418,PROD005151,Late Delivery,refunded,2022-09-15
RET0003242,ORD0111542,PROD005232,Quality Issue,refunded,2021-10-05
RET0003243,ORD0080418,PROD004148,Damaged Item,refunded,2022-03-23
RET0003244,ORD0055290,PROD000318,Late Delivery,approved,2024-02-20
