product_id,category_id,brand_name,product_name,mrp,cost_price,weight_g,length_cm,height_cm,width_cm,launch_month,selling_price,product_rating_avg
PROD001376,CAT017,Wild Stone,Product_001376,3217.76,1712.55,3099,77.3,20.8,25.9,5,2853.27,3.8
PROD001377,CAT025,Lakme,Product_001377,2802.18,1718.9,4292,59.9,23.4,16.0,1,2197.23,4.4
PROD001378,CAT036,Samsung,Product_001378,6536.24,3993.86,4224,7.3,42.2,48.1,12,5322.96,4.1
PROD001379,CAT004,Airtel,Product_001379,5258.47,3022.51,4195,58.4,44.7,43.6,8,4612.39,3.4
PROD001380,CAT012,Airtel,Product_001380,10823.99,7401.75,2414,47.3,37.3,16.2,5,9321.49,4.0
PROD001381,CAT021,Bajaj,Product_001381,8563.14,5888.61,4400,12.8,21.6,52.0,11,7323.13,2.6
PROD001382,CAT032,Lakme,Product_001382,1133.18,739.03,4833,25.3,56.8,27.8,2,984.93,3.7
PROD001383,CAT025,Fastrack,Product_001383,8739.96,5369.86,3536,17.7,22.4,34.9,3,7041.43,2.7
PROD001384,CAT016,Bajaj,Product_001384,11907.26,6179.42,2555,74.4,18.9,42.4,9,8897.43,3.8
PROD001385,CAT025,Dell,Product_001385,2882.29,1697.2,4708,64.6,50.9,53.0,12,2445.54,4.4
PROD001386,CAT040,Red Tape,Product_001386,1257.65,771.78,4304,57.6,56.2,16.7,5,937.15,2.9
PROD001387,CAT020,Red Tape,Product_001387,4728.83,2418.69,2636,62.2,57.5,37.2,9,3782.04,3.4
PROD001388,CAT036,Patanjali,Product_001388,7247.8,4890.83,3231,50.1,32.9,41.6,1,5882.28,3.8
PROD001389,CAT032,Airtel,Product_001389,4231.25,3006.08,3803,69.1,52.4,53.6,3,3774.09,3.0
PROD001390,CAT013,Samsung,Product_001390,3453.84,2796.16,3817,22.1,12.7,47.2,3,3231.28,2.6
PROD001391,CAT010,Adidas,Product_001391,5680.35,2950.04,1780,23.8,53.6,55.2,6,4350.82,2.5
PROD001392,CAT031,Mi,Product_001392,1250.19,960.93,1681,49.4,46.0,8.2,5,1126.79,3.1
PROD001393,CAT009,Bajaj,Product_001393,6583.31,4262.81,4892,65.8,25.2,27.8,2,4939.27,3.2
PROD001394,CAT014,Tata,Product_001394,6252.81,3846.52,5160,67.7,16.2,21.2,3,5116.05,3.6
PROD001395,CAT010,Hp,Product_001395,3957.39,2061.38,2271,78.2,46.1,31.8,2,3369.93,4.5
PROD001396,CAT025,Red Tape,Product_001396,11619.43,7848.31,5032,62.2,27.0,49.4,2,8982.31,3.5
PROD001397,CAT012,Oneplus,Product_001397,1700.99,1194.25,2642,22.5,58.8,31.6,8,1487.95,2.7
PROD001398,CAT027,Samsung,Product_001398,4268.85,3025.97,1003,22.3,51.6,6.0,2,3576.8,3.3
PROD001399,CAT038,Red Tape,Product_001399,989.33,607.16,4058,38.4,47.8,41.6,1,840.2,3.2
PROD001400,CAT034,Samsung,Product_001400,3639.94,2228.75,348,53.8,21.4,4.6,8,2832.45,3.8
PROD001401,CAT038,Lakme,Product_001401,1871.81,1336.24,715,43.5,43.3,9.5,9,1629.94,4.0
PROD001402,CAT001,Lakme,Product_001402,2170.43,1121.49,5181,10.1,45.8,44.8,2,1636.5,2.5
PROD001403,CAT019,Dell,Product_001403,3364.81,2325.26,2895,41.1,25.7,50.5,5,2976.68,3.7
PROD001404,CAT009,Samsung,Product_001404,1880.51,1448.0,1538,66.3,7.5,21.8,10,1723.24,3.1
PROD001405,CAT037,Dell,Product_001405,7466.34,3717.6,2694,23.0,44.6,35.9,2,5928.35,4.3
PROD001406,CAT029,Samsung,Product_001406,6469.97,5226.38,3222,52.6,19.1,34.6,11,5887.92,3.3
PROD001407,CAT013,Patanjali,Product_001407,1557.92,1012.58,3550,25.2,9.7,7.1,8,1167.15,4.6
PROD001408,CAT023,Wild Stone,Product_001408,8229.02,5867.51,1980,46.7,4.5,34.5,9,6600.82,3.4
PROD001409,CAT025,Red Tape,Product_001409,3179.41,2393.25,2192,57.6,21.0,4.6,11,2840.64,3.3
PROD001410,CAT020,Tata,Product_001410,5383.86,3330.51,3069,20.5,31.6,49.9,3,4838.79,2.8
PROD001411,CAT019,Lakme,Product_001411,295.72,229.09,3484,60.5,4.2,45.9,3,259.54,2.9
PROD001412,CAT003,Wild Stone,Product_001412,4910.82,2865.71,5075,55.7,34.7,19.9,7,3700.24,4.1
PROD001413,CAT019,Lakme,Product_001413,2663.12,1374.5,2218,28.5,53.9,18.7,10,2161.0,3.8
PROD001414,CAT014,Airtel,Product_001414,5966.83,3740.24,4823,72.1,36.7,14.6,1,4526.77,3.8
PROD001415,CAT033,Red Tape,Product_001415,1490.43,889.1,5463,63.5,32.4,57.4,8,1376.12,2.8
PROD001416,CAT035,Dell,Product_001416,4589.11,2972.88,1931,44.1,15.5,51.4,12,3456.65,2.7
PROD001417,CAT031,Adidas,Product_001417,1335.37,744.26,247,11.2,27.5,50.9,8,1107.26,3.5
PROD001418,CAT002,Fastrack,Product_001418,13640.36,7069.53,3364,38.0,36.8,30.1,1,10907.69,4.7
PROD001419,CAT034,Dell,Product_001419,12418.99,6640.68,4980,29.7,52.2,49.4,2,10688.86,3.5
PROD001420,CAT016,Dell,Product_001420,2462.03,1875.58,388,24.7,53.1,37.1,3,2305.83,4.6
PROD001421,CAT017,Oneplus,Product_001421,4730.73,2319.96,1165,53.3,28.2,20.8,5,3537.28,4.7
PROD001422,CAT038,Hp,Product_001422,5028.39,2458.67,3751,74.1,12.7,28.1,1,3729.21,2.8
PROD001423,CAT035,Crompton,Product_001423,9862.58,5537.21,4472,16.0,43.0,26.9,10,8506.89,4.6
PROD001424,CAT003,Wild Stone,Product_001424,11191.75,5807.08,568,60.6,57.1,23.7,12,8394.9,4.2
PROD001425,CAT015,Oneplus,Product_001425,2381.94,1910.11,2064,51.6,57.6,17.6,5,2164.77,2.7
PROD001426,CAT030,Patanjali,Product_001426,1891.3,1415.51,1389,55.0,59.7,26.3,1,1645.16,4.2
PROD001427,CAT022,Lakme,Product_001427,4680.82,3184.8,5310,68.4,16.6,37.6,8,4269.24,3.6
PROD001428,CAT011,Fastrack,Product_001428,4280.89,2444.16,3785,33.2,50.5,15.0,1,2813.34,2.8
PROD001429,CAT021,Lakme,Product_001429,2442.92,1807.71,2668,48.5,5.0,11.9,5,2064.68,3.0
PROD001430,CAT035,Oneplus,Product_001430,2793.73,1767.72,4757,25.8,2.9,42.7,2,2606.25,4.1
PROD001431,CAT009,Philips,Product_001431,3301.61,1841.5,3003,26.3,41.1,33.5,8,2828.22,3.2
PROD001432,CAT030,Red Tape,Product_001432,11669.11,6631.98,5021,43.5,9.0,23.7,11,10949.81,4.7
PROD001433,CAT030,Fastrack,Product_001433,5302.42,3219.84,1390,5.5,24.5,54.8,5,4538.2,4.4
PROD001434,CAT036,Airtel,Product_001434,961.83,557.81,248,23.6,2.7,29.8,5,881.19,3.8
PROD001435,CAT012,Red Tape,Product_001435,2706.72,1296.9,2415,16.4,7.0,22.6,7,2132.69,3.9
PROD001436,CAT009,Patanjali,Product_001436,6634.82,3219.87,1203,14.0,14.1,16.1,12,5103.67,4.6
PROD001437,CAT022,Samsung,Product_001437,3210.87,1777.65,4613,33.8,34.2,22.1,9,2555.72,3.2
PROD001438,CAT022,Fastrack,Product_001438,963.83,716.49,2978,12.8,21.3,19.3,12,868.2,4.4
PROD001439,CAT017,Mi,Product_001439,6415.88,3108.04,1659,16.6,34.7,52.5,4,5012.19,3.5
PROD001440,CAT032,Nike,Product_001440,5196.05,3712.1,4277,55.2,39.6,54.0,9,4619.33,4.5
PROD001441,CAT032,Hp,Product_001441,7562.47,4652.62,2945,53.9,2.2,27.1,12,5918.14,2.6
PROD001442,CAT010,Patanjali,Product_001442,3226.7,2286.31,2815,75.9,51.2,18.6,3,2644.36,4.2
PROD001443,CAT032,Boat,Product_001443,907.14,658.25,1076,74.0,5.3,11.3,6,818.05,4.4
PROD001444,CAT010,Airtel,Product_001444,6132.05,3463.49,5474,70.5,52.6,44.1,12,5286.19,3.9
PROD001445,CAT017,Wild Stone,Product_001445,1383.23,1078.59,3659,56.8,58.6,53.2,7,1286.67,3.2
PROD001446,CAT002,Tata,Product_001446,11635.23,7702.67,4716,25.0,54.4,27.0,6,8962.22,2.8
PROD001447,CAT014,Dell,Product_001447,3144.35,2108.07,4203,18.4,33.4,53.0,8,2360.81,4.2
PROD001448,CAT039,Fastrack,Product_001448,2793.09,1883.02,2816,76.2,46.6,17.9,6,2234.87,2.8
PROD001449,CAT018,Nike,Product_001449,8687.19,4132.47,153,77.0,12.0,38.1,6,6486.06,4.4
PROD001450,CAT029,Patanjali,Product_001450,1453.17,965.85,3700,42.8,56.4,8.5,8,1092.42,3.7
PROD001451,CAT005,Bajaj,Product_001451,1028.4,783.56,644,46.1,3.4,35.5,3,927.84,3.4
PROD001452,CAT026,Samsung,Product_001452,3169.0,1656.94,5292,5.4,34.0,39.8,9,2496.53,3.0
PROD001453,CAT015,Boat,Product_001453,8516.43,4790.41,1446,16.1,28.7,40.1,10,7374.86,2.5
PROD001454,CAT030,Mi,Product_001454,4634.62,3412.94,2084,45.9,48.2,47.6,12,3874.27,4.6
PROD001455,CAT038,Fastrack,Product_001455,5933.85,3497.87,3078,18.6,45.2,9.3,10,5408.72,3.9
PROD001456,CAT022,Red Tape,Product_001456,3432.51,2058.45,2814,40.9,21.2,19.6,12,2330.86,4.1
PROD001457,CAT005,Adidas,Product_001457,6559.48,4070.89,3638,64.6,11.5,42.8,7,4886.26,4.7
PROD001458,CAT020,Red Tape,Product_001458,7000.37,3984.18,4331,65.1,48.1,37.2,5,5521.49,3.0
PROD001459,CAT005,Boat,Product_001459,1711.19,1237.34,4191,69.6,58.7,57.2,9,1514.23,2.6
PROD001460,CAT018,Red Tape,Product_001460,13937.3,7530.66,5004,22.7,7.7,47.9,2,12000.0,3.6
PROD001461,CAT003,Hp,Product_001461,4463.43,3100.87,2638,37.4,44.5,30.4,6,3793.03,3.5
PROD001462,CAT026,Boat,Product_001462,2681.18,1428.27,2985,52.0,31.9,33.9,11,2013.54,2.6
PROD001463,CAT013,Lakme,Product_001463,9043.35,5348.07,4820,48.6,20.1,40.9,1,7096.94,3.6
PROD001464,CAT009,Nike,Product_001464,5692.63,3730.66,1625,79.9,2.8,4.6,2,4287.56,3.7
PROD001465,CAT001,Dell,Product_001465,4754.13,2722.51,1428,25.7,44.0,24.4,8,4146.89,2.8
PROD001466,CAT036,Lakme,Product_001466,6285.16,3337.35,149,10.4,9.7,10.8,7,5273.89,4.1
PROD001467,CAT034,Dell,Product_001467,2217.31,1189.7,4088,34.1,51.3,17.4,10,1805.68,3.3
PROD001468,CAT033,Lakme,Product_001468,3562.38,2069.84,3813,43.9,17.3,50.5,2,2931.54,3.8
PROD001469,CAT003,Mi,Product_001469,6922.09,3695.56,1594,34.0,36.4,34.7,6,5926.43,4.0
PROD001470,CAT014,Samsung,Product_001470,10924.18,8130.43,802,29.0,18.5,52.2,5,9093.98,3.3
PROD001471,CAT039,Dell,Product_001471,2747.87,1617.81,330,24.3,42.7,53.8,12,2540.3,4.2
PROD001472,CAT024,Crompton,Product_001472,3995.76,2397.72,2734,37.1,8.8,49.1,7,3631.51,4.0
PROD001473,CAT006,Hp,Product_001473,14043.96,10114.87,1145,56.7,21.9,46.7,2,12000.0,2.6
PROD001474,CAT006,Oneplus,Product_001474,3512.06,1787.28,4384,16.2,31.5,13.3,9,2651.65,2.8
PROD001475,CAT011,Lakme,Product_001475,8036.22,4639.44,5230,69.9,36.0,19.1,8,6958.93,2.6
PROD001476,CAT039,Philips,Product_001476,8866.38,6318.67,4295,53.1,35.6,43.4,12,7881.66,4.5
PROD001477,CAT007,Adidas,Product_001477,2260.01,1277.73,4699,13.1,6.6,20.9,5,1775.54,3.3
PROD001478,CAT037,Hp,Product_001478,6192.05,3946.26,5450,6.8,4.0,25.0,12,4639.15,3.7
PROD001479,CAT028,Boat,Product_001479,4187.5,2790.45,4100,8.9,15.8,56.4,4,3525.61,3.7
PROD001480,CAT037,Boat,Product_001480,4140.28,2700.17,3164,11.8,4.2,43.5,7,3933.45,3.6
PROD001481,CAT034,Patanjali,Product_001481,6639.97,4118.8,4474,53.3,14.8,10.0,4,5284.73,3.4
PROD001482,CAT014,Samsung,Product_001482,2705.6,1770.49,3145,75.6,5.4,44.4,4,2514.74,3.3
PROD001483,CAT034,Hp,Product_001483,1699.56,1244.36,2436,15.0,32.6,48.5,7,1447.03,3.1
PROD001484,CAT007,Fastrack,Product_001484,6246.9,3539.04,276,26.3,8.1,55.1,7,4989.16,3.0
PROD001485,CAT012,Nike,Product_001485,6510.59,4716.09,3572,69.9,26.1,42.4,11,5744.73,4.0
PROD001486,CAT009,Lakme,Product_001486,7073.53,4879.06,4947,42.9,46.6,9.4,5,6732.06,4.1
PROD001487,CAT006,Nike,Product_001487,6788.78,4490.67,3843,37.0,46.8,46.9,8,5886.15,3.1
PROD001488,CAT004,Fastrack,Product_001488,4328.43,2761.47,2282,40.5,34.6,40.8,6,3679.25,2.8
PROD001489,CAT008,Tata,Product_001489,961.7,522.9,3431,12.6,3.8,29.5,11,697.47,4.3
PROD001490,CAT005,Philips,Product_001490,11546.05,7506.54,4490,21.5,33.1,46.6,11,9153.09,2.7
PROD001491,CAT016,Patanjali,Product_001491,8714.38,4612.3,4227,77.2,16.7,33.4,4,7461.36,3.8
PROD001492,CAT003,Adidas,Product_001492,5622.3,3711.16,2752,53.3,35.0,56.2,7,5039.02,3.6
PROD001493,CAT003,Fastrack,Product_001493,1382.99,730.99,2053,26.5,54.7,56.2,5,1162.96,4.1
PROD001494,CAT040,Nike,Product_001494,3469.88,2223.58,2243,76.0,36.7,16.6,1,2719.97,4.3
PROD001495,CAT004,Wild Stone,Product_001495,8268.73,5957.63,5003,34.8,56.6,28.7,11,7615.12,4.6
PROD001496,CAT003,Airtel,Product_001496,1633.29,906.67,1017,15.6,14.1,15.1,9,1298.81,3.1
PROD001497,CAT002,Airtel,Product_001497,3169.19,1637.54,4760,77.4,17.6,22.5,12,2220.39,2.6
PROD001498,CAT006,Nike,Product_001498,7227.95,3601.16,1155,54.9,10.6,16.5,4,5781.42,3.8
PROD001499,CAT022,Tata,Product_001499,6979.46,5275.62,5397,61.5,6.5,32.7,5,6010.45,3.4
PROD001500,CAT034,Lakme,Product_001500,8249.14,4271.89,2521,6.7,2.6,4.0,3,6151.02,3.5
PROD001501,CAT030,Tata,Product_001501,7525.98,3896.61,4061,26.2,55.8,48.3,5,5708.37,4.4
PROD001502,CAT024,Tata,Product_001502,5799.3,3192.83,4039,75.9,28.2,12.9,10,5065.56,3.3
PROD001503,CAT004,Oneplus,Product_001503,1054.95,762.11,4272,16.7,56.5,19.4,11,936.93,3.7
PROD001504,CAT031,Wild Stone,Product_001504,1931.84,1410.06,4363,70.5,52.1,13.8,2,1823.65,2.8
PROD001505,CAT002,Wild Stone,Product_001505,5615.32,3340.69,311,62.8,45.1,23.8,1,4914.98,4.3
PROD001506,CAT026,Hp,Product_001506,5778.61,4434.27,1576,33.4,55.2,8.3,8,5199.32,3.6
PROD001507,CAT017,Red Tape,Product_001507,7245.42,4802.71,1340,71.5,17.3,52.1,2,5967.36,3.2
PROD001508,CAT036,Bajaj,Product_001508,5504.31,2496.22,3872,74.2,51.7,27.2,10,4152.24,3.5
PROD001509,CAT013,Dell,Product_001509,5560.91,3224.45,3790,70.0,41.4,55.8,2,4555.61,3.1
PROD001510,CAT026,Hp,Product_001510,6993.93,4105.89,1704,35.6,36.8,6.6,4,5334.39,3.8
PROD001511,CAT018,Nike,Product_001511,8414.19,4934.29,4385,49.0,37.9,13.7,4,7369.56,3.0
PROD001512,CAT021,Boat,Product_001512,3360.91,2356.25,1783,28.0,54.6,50.8,6,2880.23,3.3
PROD001513,CAT038,Patanjali,Product_001513,2531.89,1298.86,1952,14.7,55.9,30.0,11,2148.26,2.7
PROD001514,CAT029,Patanjali,Product_001514,8438.58,6250.1,2254,72.7,12.3,7.3,7,7953.7,3.2
PROD001515,CAT017,Patanjali,Product_001515,2881.08,1570.79,4121,78.6,6.7,6.6,4,2374.68,3.4
PROD001516,CAT018,Bajaj,Product_001516,4032.0,3280.98,164,9.4,17.8,54.1,8,3771.71,4.3
PROD001517,CAT029,Nike,Product_001517,10196.37,5911.58,4995,56.6,49.0,18.7,7,7657.34,4.0
PROD001518,CAT014,Lakme,Product_001518,4359.11,2205.23,3837,76.2,7.6,27.0,12,3327.36,2.8
PROD001519,CAT007,Wild Stone,Product_001519,6944.77,5570.36,3268,50.6,40.4,54.2,12,6232.65,3.9
PROD001520,CAT019,Samsung,Product_001520,9674.75,5866.64,1382,8.5,25.2,41.4,11,7679.53,3.5
PROD001521,CAT003,Nike,Product_001521,13701.56,7293.56,4342,6.1,54.9,47.1,3,11227.05,3.5
PROD001522,CAT007,Red Tape,Product_001522,6741.47,3945.25,4813,42.8,49.6,30.4,3,5224.3,2.7
PROD001523,CAT017,Wild Stone,Product_001523,642.9,478.55,2808,75.5,31.5,42.9,3,539.03,3.8
PROD001524,CAT032,Red Tape,Product_001524,3502.92,2300.2,1679,25.9,24.1,36.7,7,3162.82,2.9
PROD001525,CAT032,Mi,Product_001525,2819.87,1652.03,2155,31.3,50.4,13.5,10,2270.51,3.1
PROD001526,CAT011,Philips,Product_001526,7827.83,5380.94,2348,64.7,16.2,36.1,2,7287.91,4.4
PROD001527,CAT017,Oneplus,Product_001527,2759.71,1540.53,1752,65.1,33.5,55.8,12,2252.13,2.6
PROD001528,CAT007,Wild Stone,Product_001528,4682.14,2726.25,3946,75.8,56.0,23.3,1,4203.71,4.3
PROD001529,CAT031,Bajaj,Product_001529,7343.08,4525.11,1948,67.9,37.0,31.7,7,5848.82,3.4
PROD001530,CAT010,Hp,Product_001530,6282.55,4201.2,4535,49.5,55.9,27.3,5,4838.64,3.2
PROD001531,CAT032,Samsung,Product_001531,7037.17,5333.61,2604,75.4,27.6,42.6,11,6498.7,3.7
PROD001532,CAT034,Lakme,Product_001532,840.55,451.75,3496,51.1,38.5,39.1,4,718.37,3.1
PROD001533,CAT028,Tata,Product_001533,15240.68,8643.06,5219,50.1,56.5,30.7,3,12000.0,4.4
PROD001534,CAT014,Wild Stone,Product_001534,1662.92,1006.01,2509,6.2,44.8,6.6,7,1372.08,2.6
PROD001535,CAT039,Red Tape,Product_001535,5729.62,3136.06,1020,39.2,54.5,18.8,1,5212.96,4.0
PROD001536,CAT028,Tata,Product_001536,12790.35,7259.11,3070,8.2,50.3,21.6,8,10484.26,4.4
PROD001537,CAT026,Tata,Product_001537,3123.95,1998.88,2782,72.4,6.5,45.0,2,2496.06,3.0
PROD001538,CAT035,Tata,Product_001538,3745.05,2051.52,4326,5.8,17.0,26.2,5,2455.22,4.3
PROD001539,CAT036,Red Tape,Product_001539,9637.41,5725.84,4745,28.0,45.0,25.2,8,8333.7,3.5
PROD001540,CAT004,Philips,Product_001540,5524.85,3622.74,3948,79.6,53.6,29.0,11,4251.21,4.8
PROD001541,CAT036,Lakme,Product_001541,2273.71,1404.47,5346,64.6,48.5,28.2,9,1889.72,3.4
PROD001542,CAT031,Tata,Product_001542,7153.77,4626.76,1554,61.8,20.2,44.2,11,5778.03,3.2
PROD001543,CAT009,Oneplus,Product_001543,8739.77,6922.6,1392,58.5,38.0,41.5,10,8001.53,4.6
PROD001544,CAT013,Patanjali,Product_001544,1603.39,1220.95,1673,8.8,40.4,46.7,9,1517.0,4.0
PROD001545,CAT031,Nike,Product_001545,10202.86,8325.29,3723,26.6,27.4,15.6,5,9578.13,4.3
PROD001546,CAT009,Oneplus,Product_001546,8825.51,5627.4,1356,64.9,36.1,45.5,5,6680.04,3.5
PROD001547,CAT019,Mi,Product_001547,2790.91,1634.73,577,72.2,59.2,20.6,11,2122.7,3.6
PROD001548,CAT028,Oneplus,Product_001548,6633.92,3537.86,5380,31.3,33.6,4.0,3,5133.51,4.8
PROD001549,CAT027,Fastrack,Product_001549,3103.51,1927.85,1799,24.5,13.3,39.8,11,2796.25,3.7
PROD001550,CAT037,Lakme,Product_001550,12229.55,8735.41,1301,22.7,31.2,4.7,2,10126.84,4.2
PROD001551,CAT005,Samsung,Product_001551,6260.03,2992.79,2037,46.1,12.2,9.5,10,4857.12,4.8
PROD001552,CAT012,Airtel,Product_001552,2517.61,1773.89,955,26.9,41.9,6.3,4,2010.23,4.2
PROD001553,CAT040,Airtel,Product_001553,4531.73,2916.76,293,6.6,54.3,38.0,9,4178.03,4.1
PROD001554,CAT023,Bajaj,Product_001554,4274.36,2663.37,1749,34.3,41.2,15.6,12,3241.44,2.8
PROD001555,CAT010,Crompton,Product_001555,9892.55,6296.62,1924,46.5,52.9,49.3,12,9007.93,3.0
PROD001556,CAT012,Fastrack,Product_001556,11631.13,9355.16,4479,52.6,44.2,24.0,6,10558.98,4.3
PROD001557,CAT014,Bajaj,Product_001557,8463.59,3916.35,2452,30.7,27.4,22.8,2,6410.34,4.8
PROD001558,CAT023,Airtel,Product_001558,3725.01,2200.0,4078,28.5,33.2,32.8,5,3116.16,3.5
PROD001559,CAT012,Crompton,Product_001559,2227.97,1649.58,4073,26.3,32.9,47.4,8,1917.58,4.3
PROD001560,CAT025,Adidas,Product_001560,4433.57,2775.36,4361,51.7,24.8,43.0,6,3941.07,2.5
PROD001561,CAT018,Fastrack,Product_001561,6445.53,3615.87,5060,26.3,7.4,15.6,10,5300.18,2.8
PROD001562,CAT025,Adidas,Product_001562,2122.74,1077.91,2793,73.8,42.7,46.8,8,1578.93,2.7
PROD001563,CAT007,Tata,Product_001563,7100.01,5685.99,661,26.1,4.7,32.4,1,6538.43,2.7
PROD001564,CAT025,Crompton,Product_001564,6036.74,4014.02,309,64.3,13.8,59.3,12,4726.97,2.6
PROD001565,CAT037,Patanjali,Product_001565,3136.49,1722.53,1109,29.0,28.3,32.9,4,2726.68,2.6
PROD001566,CAT006,Lakme,Product_001566,5186.38,3699.65,4578,52.6,59.3,20.0,2,4779.57,4.0
PROD001567,CAT014,Lakme,Product_001567,9634.13,5461.71,3201,57.4,19.8,46.6,3,8188.25,3.5
PROD001568,CAT028,Crompton,Product_001568,4099.44,2242.87,857,18.1,48.1,5.6,10,3375.06,3.7
PROD001569,CAT025,Airtel,Product_001569,1524.38,1075.8,816,33.5,26.3,44.6,10,1371.11,3.3
PROD001570,CAT027,Bajaj,Product_001570,5709.56,3105.12,4914,14.6,14.9,34.4,6,4873.38,3.4
PROD001571,CAT023,Nike,Product_001571,3254.68,2225.03,2908,43.3,3.5,13.8,7,2919.55,2.9
PROD001572,CAT028,Lakme,Product_001572,11007.3,6573.44,1028,73.2,7.1,5.3,4,8871.83,4.0
PROD001573,CAT025,Wild Stone,Product_001573,3651.5,2020.66,4942,49.7,26.2,6.6,12,2985.85,2.8
PROD001574,CAT003,Patanjali,Product_001574,5876.78,3971.4,3992,57.6,25.2,8.6,7,4638.53,4.5
PROD001575,CAT031,Lakme,Product_001575,7376.25,4345.21,2680,26.2,38.3,31.3,2,5670.02,3.1
PROD001576,CAT018,Tata,Product_001576,4709.84,2668.82,2611,40.1,5.6,43.6,7,4016.09,3.1
PROD001577,CAT003,Nike,Product_001577,969.95,723.56,3732,60.6,18.5,11.5,1,824.16,3.0
PROD001578,CAT017,Samsung,Product_001578,5429.19,3834.68,1927,14.8,3.4,12.9,2,4528.07,2.7
PROD001579,CAT018,Nike,Product_001579,3633.51,2665.35,5500,14.1,52.6,49.6,3,3002.64,3.1
PROD001580,CAT004,Lakme,Product_001580,10514.22,5857.28,4337,21.8,25.1,16.8,2,8618.88,4.8
PROD001581,CAT040,Tata,Product_001581,4624.24,3794.73,3561,22.8,35.9,50.4,11,4271.83,2.6
PROD001582,CAT009,Bajaj,Product_001582,4037.39,2401.42,3812,77.2,43.2,9.3,8,3529.83,3.6
PROD001583,CAT014,Tata,Product_001583,4869.24,3040.24,5479,16.9,17.5,50.9,7,4420.28,3.3
PROD001584,CAT018,Samsung,Product_001584,5663.53,3477.48,158,12.9,9.8,45.0,9,4858.25,4.3
PROD001585,CAT034,Airtel,Product_001585,2018.63,976.88,223,15.3,35.7,12.3,8,1504.19,3.9
PROD001586,CAT030,Patanjali,Product_001586,2250.01,1480.82,4339,20.2,54.4,22.9,8,1837.01,2.6
PROD001587,CAT031,Bajaj,Product_001587,3065.58,1995.15,1231,32.7,53.8,22.7,7,2600.56,2.7
PROD001588,CAT010,Patanjali,Product_001588,14070.67,10016.64,3800,19.8,19.9,11.5,5,11535.41,4.0
PROD001589,CAT034,Philips,Product_001589,15008.68,8067.15,2818,11.6,17.4,25.1,1,12000.0,4.1
PROD001590,CAT034,Bajaj,Product_001590,3151.86,1738.34,1821,15.2,22.5,42.0,7,2669.97,4.0
PROD001591,CAT019,Crompton,Product_001591,2062.66,1232.37,1349,64.2,16.2,44.9,10,1741.65,4.0
PROD001592,CAT022,Tata,Product_001592,3632.17,1855.34,4294,44.0,57.9,15.4,11,2881.71,4.4
PROD001593,CAT002,Hp,Product_001593,8958.2,7411.75,1023,60.9,4.0,44.4,3,8385.8,3.4
PROD001594,CAT031,Dell,Product_001594,1268.47,853.2,957,18.3,13.1,18.9,12,1046.57,3.2
PROD001595,CAT039,Adidas,Product_001595,4711.07,3254.75,2486,27.9,3.6,6.4,1,3879.98,4.4
PROD001596,CAT019,Mi,Product_001596,1414.48,913.15,744,78.7,51.5,14.9,3,1107.64,3.3
PROD001597,CAT022,Nike,Product_001597,3968.53,1985.59,3564,11.4,29.3,23.2,11,2951.03,4.7
PROD001598,CAT020,Nike,Product_001598,13936.58,6944.87,5457,37.9,15.2,6.0,2,10814.23,4.2
PROD001599,CAT004,Dell,Product_001599,14185.77,8607.69,4139,27.2,24.9,9.3,6,11810.29,4.1
PROD001600,CAT025,Adidas,Product_001600,3052.98,2353.74,3357,5.6,8.2,23.9,8,2773.33,4.6
PROD001601,CAT029,Bajaj,Product_001601,6759.21,3853.09,2231,46.4,8.2,55.8,1,5511.07,4.3
PROD001602,CAT038,Patanjali,Product_001602,3247.23,1505.55,5435,46.3,56.9,39.6,3,2497.31,2.6
PROD001603,CAT038,Dell,Product_001603,14874.93,8927.01,4852,29.0,42.4,56.3,5,11186.48,3.6
PROD001604,CAT020,Wild Stone,Product_001604,2759.01,1403.37,4531,40.4,39.0,6.1,10,2126.25,3.4
PROD001605,CAT039,Philips,Product_001605,7725.94,5325.55,1342,34.4,29.4,52.6,10,6981.12,3.5
PROD001606,CAT022,Patanjali,Product_001606,12487.65,5972.86,767,39.8,30.4,11.6,4,9881.25,3.1
PROD001607,CAT026,Oneplus,Product_001607,1399.91,801.83,1061,68.6,46.8,17.3,5,1065.34,3.0
PROD001608,CAT025,Mi,Product_001608,3279.4,1926.04,1497,58.5,5.0,9.6,2,2384.66,3.7
PROD001609,CAT040,Philips,Product_001609,4363.88,2498.3,541,26.0,40.7,27.0,6,3479.12,4.2
PROD001610,CAT030,Nike,Product_001610,7978.87,5490.63,4897,23.0,33.9,15.3,10,6353.99,2.9
PROD001611,CAT005,Philips,Product_001611,794.78,540.79,1100,59.4,19.8,45.4,2,662.29,3.1
PROD001612,CAT003,Oneplus,Product_001612,3181.08,1565.58,1324,21.8,14.5,46.3,3,2563.13,4.0
PROD001613,CAT017,Philips,Product_001613,12369.84,9093.96,4896,73.1,52.0,20.3,4,10866.81,4.0
PROD001614,CAT021,Patanjali,Product_001614,6324.63,4919.04,5274,67.5,56.0,48.8,1,5874.4,2.7
PROD001615,CAT027,Lakme,Product_001615,5790.6,3563.71,1298,23.9,7.6,13.2,11,4460.09,2.7
PROD001616,CAT020,Hp,Product_001616,3699.97,2929.76,1689,65.1,11.9,6.3,10,3397.54,3.6
